cust_id,Customer Name,Signup_Dt,City,Loyalty Tier,Age Group,Preferred Device,Gender,Acquisition_Channel,Preferred_Trip_Type
CUST05119,Ritu Iyer,13-10-2023,bengaluru,none,45-54,Web,F,Social Media,Solo
CUST05120,Divya Reddy,25-05-2026,Amritsar,Silver,35-44,,F,Social Media,Honeymoon
CUST05121,Kritika Verma,16-07-2024,Kolkata,Silver,18-24,,F,App Install,Solo
CUST05122,Karan Das,19-01-2026,Udaipur,NA,45-54,,M,Referral,
CUST05123,Preeti Singh,31-07-2024,Chennai,silver,,,F,Email Campaign,Honeymoon
CUST05124,Divya Banerjee,17-09-2023,Shimla,None,45-54,,F,Paid Ads,
CUST05125,Vikram Das,23-10-2023,varanasi,Platinum,55+,,M,App Install,Business
CUST05126,Arjun Kapoor,02-05-2026,Chennai,Silver,25-34,,M,Referral,
CUST05127,Kritika Kumar,22-09-2025,Lucknow,Platinum,55+,iOS,F,Referral,
CUST05128,Rahul Banerjee,2025/02/12,Kochi,None,18-24,iOS,,Email Campaign,
CUST05129,Neha Bhat,25-06-2024,Delhi,None,,android,,App Install,
CUST05130,Manoj Agarwal,2025/11/24,Benaras,,55+,,M,Paid Ads,
CUST05131,Ravi Banerjee,18-12-2024,Darjeeling,None,18-24,,M,Paid Ads,
CUST05132,Rajesh Joshi,15-12-2025,Pune,None,45-54,Android,,Social Media,
CUST05133,Nisha Reddy,20-12-2025,Manali,None,25-34,,F,Email Campaign,
CUST05134,Shalini Joshi,2026/04/23,Manali,Platinum,45-54,Web,F,Social Media,
CUST05135,Anil Kapoor,01-11-2023,Agra,Silver,55+,,,App Install,Solo
CUST05136,Preeti Agarwal,2025/11/22,Udaipur,Silver,35-44,Android,F,App Install,
CUST05137,Priya Rao,02-10-2025,Rishikesh,Silver,45-54,,F,Social Media,
CUST05138,Pooja Banerjee,2025/12/03,Shimla,None,18-24,,F,Referral,Leisure
CUST05139,Sanjay Joshi,01-11-2024,Darjeeling,None,18-24,,,Social Media,Business
CUST05140,Priya Sharma,2026/09/10,Lucknow,none,,,,Paid Ads,Leisure
CUST05141,Ashish Singh,01-04-2024,Manali,Gold,55+,,,Paid Ads,
CUST05142,Vikram Banerjee,2024/07/25,Shimla,None,25-34,,M,Email Campaign,Honeymoon
CUST05143,Neha Patel,04-05-2024,Amritsar,None,25-34,,F,Paid Ads,
CUST05144,Kavita Chopra,2024/03/05,Agra,,35-44,IOS,F,Email Campaign,
CUST05145,Suresh Das,2026/04/25,Manali,Platinum,55+,,M,Email Campaign,Family
CUST05146,Preeti Joshi,2026/06/26,Manali,Platinum,55+,Android,F,Social Media,
CUST05147,Sneha Kumar,2024/08/10,Ahmedabad,Silver,35-44,,F,Paid Ads,
CUST05148,Kavita Sharma,16-09-2025,Mumbai,Silver,25-34,,F,App Install,Solo
CUST05149,Karan Mehta,10-02-2026,varanasi,None,,Web,M,App Install,
CUST05150,Kavita Verma,12-08-2024,Manali,Gold,45-54,android,F,Referral,Solo
CUST05151,Karan Agarwal,13-05-2025,Darjeeling,None,35-44,,M,Organic Search,Solo
CUST05152,Kritika Banerjee,04-09-2025,Ahmedabad,Silver,,,,Email Campaign,Leisure
CUST05153,Arjun Reddy,2026/09/04,Hyderabad,None,35-44,iOS,,Email Campaign,Family
CUST05154,Kritika Bhat,2024/02/25,Lucknow,Silver,18-24,,,Referral,Business
CUST05155,Nisha Verma,17-01-2025,Jodhpur,,45-54,,F,App Install,Solo
CUST05156,Sneha Menon,17-04-2025,Goa,Gold,18-24,Web,F,App Install,Honeymoon
CUST05157,Shalini Kapoor,2026/09/13,Pune,silver,35-44,,F,Organic Search,Family
CUST05158,Aditya Mehta,15-03-2024,Chennai,Silver,45-54,,M,Paid Ads,
CUST05159,Karan Patel,28-05-2025,Amritsar,Silver,35-44,iOS,M,App Install,
CUST05160,Ananya Singh,2025/08/26,Lucknow,silver,55+,,F,Organic Search,Honeymoon
CUST05161,Karan Iyer,2025/06/10,Agra,None,45-54,,M,Paid Ads,
CUST05162,Nikhil Banerjee,2025/12/02,mumbai,None,55+,,M,Paid Ads,Family
CUST05163,Rahul Malhotra,2026/01/26,Ahmedabad,Silver,45-54,,,App Install,
CUST05164,Shalini Gupta,2023/10/06,Lucknow,None,25-34,,F,Organic Search,Solo
CUST05165,Gaurav Banerjee,2025/11/24,Ahmedabad,Gold,,android,M,Paid Ads,
CUST05166,Vikram Nair,2024/12/07,Shimla,None,35-44,,M,Referral,Leisure
CUST05167,Shalini Agarwal,2026/01/29,Udaipur,none,25-34,Android,F,App Install,Leisure
CUST05168,Aditya Agarwal,2026/04/06,Hyderabad,Silver,,,,Organic Search,
CUST05169,Nikhil Banerjee,17-06-2024,Ahmedabad,Silver,55+,,,Email Campaign,Honeymoon
CUST05170,Divya Singh,27-01-2024,Hyderabad,None,35-44,,F,Paid Ads,Solo
CUST05171,Preeti Bhat,30-04-2025,Chennai,Silver,35-44,,F,Social Media,Family
CUST05172,Rohan Sharma,06-04-2025,Kolkata,,35-44,android,M,Email Campaign,
CUST05173,Meera Malhotra,25-07-2024,Agra,silver,35-44,,F,Organic Search,
CUST05174,Gaurav Singh,2026/06/30,bengaluru,Gold,25-34,android,M,Organic Search,
CUST05175,Shreya Gupta,2024/07/05,Jaipur,platinum,55+,,,App Install,Solo
CUST05176,Priya Banerjee,2024/03/20,Mysuru,Silver,18-24,Web,F,App Install,
CUST05177,Amit Gupta,2026/05/06,Shimla,None,55+,,M,Paid Ads,Solo
CUST05178,Pooja Kumar,2026/04/30,Manali,Platinum,,,F,Organic Search,Leisure
CUST05179,Deepak Iyer,12-08-2026,Pune,Silver,25-34,,M,App Install,Leisure
CUST05180,Vinay Rao,11-04-2025,Rishikesh,Silver,35-44,,M,App Install,Business
CUST05181,Gaurav Rao,16-03-2026,New Delhi ,Gold,,,M,Email Campaign,Solo
CUST05182,Sunita Bhat,16-05-2026,Chennai,Silver,55+,android,F,Social Media,
CUST05183,Ritu Agarwal,2025/03/29,Lucknow,Silver,35-44,,F,Referral,Business
CUST05184,Priya Sharma,2026/09/15,Agra,None,25-34,,F,Social Media,
CUST05185,Rahul Singh,2025/02/06,Ahmedabad,Gold,25-34,android,M,Paid Ads,
CUST05186,Rajesh Malhotra,06-12-2024,bengaluru,None,35-44,,M,Organic Search,Solo
CUST05187,Isha Patel,17-02-2024,Benaras,Gold,55+,Web,F,Paid Ads,
CUST05188,Isha Iyer,2024/01/24,Mumbai,None,18-24,,F,Email Campaign,Business
CUST05189,Ritu Reddy,27-01-2024,Pune,Platinum,18-24,,F,Paid Ads,Honeymoon
CUST05190,Pooja Chopra,19-05-2024,Shimla,None,45-54,Android,F,Email Campaign,
CUST05191,Swati Singh,2025/03/03,Mysuru,Silver,,,F,Referral,Leisure
CUST05192,Priya Singh,11-01-2026,Jodhpur,Gold,,,F,Organic Search,Family
CUST05193,Ananya Chopra,25-12-2024,Kolkata,None,18-24,,F,Paid Ads,
CUST05194,Pooja Joshi,16-04-2024,Agra,Silver,25-34,,F,Paid Ads,
CUST05195,Rajesh Malhotra,30-10-2023,Jaipur,Silver,35-44,,M,Referral,Solo
CUST05196,Kritika Chopra,04-07-2026,Hyderabad,platinum,25-34,Android,F,App Install,
CUST05197,Nikhil Iyer,2025/03/02,Jaipur,None,25-34,,M,Referral,Leisure
CUST05198,Sanjay Nair,11-07-2026,Jodhpur,NA,18-24,Android,M,Social Media,Solo
CUST05199,Neha Singh,2024/12/08,Manali,None,45-54,,,Referral,Solo
CUST05200,Manoj Joshi,2025/09/10,Darjeeling,None,35-44,,,Organic Search,Family
CUST05201,Gaurav Kumar,2025/04/08,Lucknow,Silver,35-44,,M,Referral,Honeymoon
CUST05202,Pooja Sharma,2025/07/04,Kolkata,none,45-54,Android,F,Email Campaign,
CUST05203,Deepak Joshi,2024/05/31,Amritsar,None,18-24,IOS,M,Paid Ads,Solo
CUST05204,Gaurav Malhotra,19-01-2024,Shimla,Silver,45-54,,M,Social Media,Solo
CUST05205,Gaurav Reddy,2025/10/01,Chennai,Gold,35-44,,M,Paid Ads,Honeymoon
CUST05206,Priya Reddy,2024/07/24,Amritsar,,18-24,,F,Referral,Solo
CUST05207,Deepak Kumar,2024/06/22,Shimla,None,45-54,Web,,Organic Search,Solo
CUST05208,Gaurav Iyer,20-12-2023,Jodhpur,None,45-54,,M,App Install,
CUST05209,Sunita Kapoor,21-01-2026,bengaluru,,35-44,,F,App Install,Honeymoon
CUST05210,Ritu Iyer,2024/09/24,Jodhpur,Gold,55+,,F,App Install,Solo
CUST05211,Pooja Nair,2024/08/26,Agra,Silver,35-44,,,Email Campaign,Solo
CUST05212,Sneha Mehta,2025/06/10,Ahmedabad,None,45-54,iOS,F,Paid Ads,Solo
CUST05213,Kavita Banerjee,17-01-2024,Ahmedabad,None,,Android,F,Organic Search,Solo
CUST05214,Sneha Agarwal,27-11-2024,Mysuru,platinum,,Web,F,Email Campaign,Solo
CUST05215,Preeti Das,2026/07/16,Agra,Platinum,,,F,Email Campaign,Family
CUST05216,Meera Malhotra,2025/04/01,Darjeeling,None,35-44,,F,Email Campaign,Leisure
CUST05217,Vinay Bhat,2025/12/14,Rishikesh,Gold,45-54,,M,Email Campaign,Solo
CUST05218,Anil Kumar,29-03-2026,Hyderabad,Silver,55+,android,M,Paid Ads,
CUST05219,Pooja Singh,15-04-2024,New Delhi ,silver,,,F,App Install,
CUST05220,Anjali Agarwal,2024/01/16,Jodhpur,Gold,55+,,,Email Campaign,Solo
CUST05221,Rahul Iyer,25-09-2024,DELHI,Silver,25-34,android,M,Social Media,
CUST05222,Neha Mehta,04-04-2025,kolkata,Gold,,,F,Email Campaign,
CUST05223,Pooja Gupta,2026/01/24,delhi,None,45-54,,F,Social Media,Family
CUST05224,Ritu Kumar,20-07-2025,Amritsar,Platinum,35-44,,F,Social Media,Business
CUST05225,Shreya Iyer,26-05-2024,Shimla,Gold,18-24,,,Social Media,
CUST05226,Anil Sharma,2026/05/11,Pune,None,18-24,,M,Social Media,
CUST05227,Amit Kumar,09-06-2024,Lucknow,Silver,45-54,,M,App Install,Family
CUST05228,Sanjay Singh,2024/11/05,Lucknow,Silver,,,,Social Media,Honeymoon
CUST05229,Gaurav Singh,2026/05/30,Udaipur,None,18-24,,M,Email Campaign,
CUST05230,Rohan Kumar,19-09-2024,varanasi,None,35-44,iOS,,App Install,Business
CUST05231,Kritika Das,12-06-2025,Jodhpur,silver,45-54,,,Paid Ads,
CUST05232,Preeti Chopra,2024/08/30,Darjeeling,Platinum,55+,,F,Paid Ads,Solo
CUST05233,Nisha Chopra,15-08-2025,Amritsar,Platinum,45-54,Android,F,Organic Search,Business
CUST05234,Vikram Verma,07-07-2026,bengaluru,None,45-54,,M,Organic Search,
CUST05235,Nikhil Malhotra,2026/04/27,Pune,Gold,35-44,android,M,Email Campaign,Honeymoon
CUST05236,Kavita Bhat,2026/07/09,Mysuru,Silver,,,,Social Media,
CUST05237,Ashish Joshi,2025/01/03,Pune,None,,,M,Email Campaign,Family
CUST05238,Anjali Singh,2026/06/13,mumbai,Gold,,iOS,F,Referral,Honeymoon
CUST05239,Aditya Joshi,2025/04/04,Bengaluru ,None,35-44,,M,App Install,Leisure
CUST05240,Pooja Kumar,05-04-2024,Hyderabad,None,,iOS,F,Referral,Business
CUST05241,Suresh Gupta,23-06-2026,Agra,silver,55+,IOS,,App Install,
CUST05242,Pooja Gupta,16-10-2024,Shimla,None,45-54,,,Paid Ads,
CUST05243,Rahul Banerjee,2026/05/23,Manali,Gold,35-44,,M,Email Campaign,
CUST05244,Swati Sharma,2025/05/09,Rishikesh,None,,IOS,F,App Install,Honeymoon
CUST05245,Shalini Kumar,2024/08/05,Amritsar,,45-54,android,F,Organic Search,
CUST05246,Meera Patel,2026/02/20,Agra,None,,IOS,F,Referral,Business
CUST05247,Anita Kumar,2025/09/04,Udaipur,Silver,45-54,,F,Referral,Honeymoon
CUST05248,Karan Verma,2025/11/15,Bangalore,NA,18-24,,M,App Install,Solo
CUST05249,Anita Chopra,2025/03/27,kolkata,None,55+,IOS,F,Organic Search,Solo
CUST05250,Preeti Joshi,2025/05/21,Agra,Silver,18-24,android,F,Email Campaign,
CUST05251,Pankaj Kumar,2025/01/21,bengaluru,Gold,25-34,,M,Referral,Business
CUST05252,Arjun Kapoor,2025/11/23,Shimla,Platinum,,,,Organic Search,Honeymoon
CUST05253,Anjali Patel,18-02-2025,Mysuru,Silver,45-54,,F,Social Media,Honeymoon
CUST05254,Vinay Das,2024/02/16,Shimla,Silver,25-34,,,Email Campaign,
CUST05255,Sunita Agarwal,07-07-2025,Kochi,Silver,25-34,,F,Social Media,
CUST05256,Gaurav Nair,26-05-2024,Goa,Silver,45-54,Android,,Email Campaign,Leisure
CUST05257,Ananya Rao,2026/07/22,Jodhpur,None,18-24,IOS,F,Email Campaign,Leisure
CUST05258,Ritu Menon,2024/10/11,Delhi,None,25-34,,,Social Media,Solo
CUST05259,Arjun Verma,2024/03/16,delhi,none,45-54,,,Paid Ads,
CUST05260,Manoj Malhotra,2024/03/16,Kochi,silver,35-44,IOS,M,Paid Ads,
CUST05261,Sneha Nair,2024/04/21,Shimla,silver,18-24,,,Email Campaign,Solo
CUST05262,Aditya Sharma,21-01-2025,Kolkata,Platinum,,,M,Paid Ads,Honeymoon
CUST05263,Pankaj Singh,2025/12/14,Chennai,None,35-44,android,M,Email Campaign,
CUST05264,Preeti Rao,31-08-2024,Hyderabad,Platinum,55+,android,F,Social Media,Honeymoon
CUST05265,Gaurav Banerjee,25-02-2025,Darjeeling,Silver,55+,,,Paid Ads,
CUST05266,Arjun Kumar,2025/01/22,Udaipur,Silver,35-44,,,App Install,Business
CUST05267,Ravi Bhat,22-10-2025,Shimla,GOLD,,,M,App Install,Business
CUST05268,Rohan Gupta,11-11-2025,Ahmedabad,None,35-44,android,M,Referral,Leisure
CUST05269,Vivek Iyer,01-09-2024,Darjeeling,None,,android,,Organic Search,Business
CUST05270,Vivek Bhat,2025/05/06,Udaipur,Silver,,Android,M,Referral,
CUST05271,Shreya Bhat,2026/03/18,delhi,None,18-24,IOS,,Paid Ads,
CUST05272,Nikhil Kumar,2023/11/05,Darjeeling,None,25-34,,,Referral,Leisure
CUST05273,Nikhil Singh,16-10-2023,Kochi,silver,35-44,iOS,M,Organic Search,Solo
CUST05274,Rajesh Joshi,2025/03/14,Jodhpur,None,18-24,,M,App Install,Honeymoon
CUST05275,Shreya Iyer,02-06-2025,Varanasi,GOLD,45-54,,F,Paid Ads,Business
CUST05276,Rajesh Menon,2024/01/29,Agra,Silver,55+,Android,M,App Install,
CUST05277,Neha Das,14-04-2024,Ahmedabad,None,55+,,F,App Install,
CUST05278,Sunita Gupta,28-06-2024,Pune,Silver,55+,Web,,Organic Search,Solo
CUST05279,Gaurav Singh,14-09-2025,Benaras,None,45-54,,M,Referral,Honeymoon
CUST05280,Pooja Kumar,2025/08/26,Jaipur,Silver,45-54,,F,Social Media,Solo
CUST05281,Preeti Singh,2024/09/27,Chennai,,25-34,iOS,,Social Media,
CUST05282,Anjali Mehta,2025/05/31,Manali,None,35-44,,F,Email Campaign,Business
CUST05283,Shalini Chopra,2026/03/01,Udaipur,Silver,55+,,F,Social Media,
CUST05284,Preeti Rao,2024/10/15,Jodhpur,None,35-44,IOS,,App Install,Business
CUST05285,Preeti Singh,21-12-2023,Manali,None,18-24,,,App Install,
CUST05286,Nisha Das,09-10-2025,Pune,None,45-54,,,Email Campaign,
CUST05287,Sneha Malhotra,2025/10/31,Lucknow,None,45-54,,F,Paid Ads,
CUST05288,Sanjay Kapoor,2023/10/06,Calcutta,Gold,,,,Paid Ads,Business
CUST05289,Nisha Sharma,2024/07/28,Kolkata,platinum,25-34,,F,App Install,Business
CUST05290,Anil Menon,2023/10/09,Amritsar,None,,,M,Organic Search,Solo
CUST05291,Sneha Banerjee,2025/05/15,Shimla,None,45-54,,F,App Install,Honeymoon
CUST05292,Anjali Agarwal,2025/06/29,Benaras,None,55+,,F,Organic Search,Leisure
CUST05293,Isha Rao,20-10-2024,Goa,None,45-54,IOS,F,Social Media,Family
CUST05294,Manoj Sharma,16-08-2026,Ahmedabad,None,,,,App Install,Solo
CUST05295,Suresh Nair,2025/01/27,Ahmedabad,platinum,35-44,,M,Social Media,Honeymoon
CUST05296,Gaurav Menon,17-04-2024,Rishikesh,none,45-54,,M,Organic Search,
CUST05297,Neha Agarwal,11-10-2024,Varanasi,Platinum,,Android,,Organic Search,Solo
CUST05298,Sunita Menon,2025/08/06,Amritsar,None,45-54,,F,Organic Search,Family
CUST05299,Preeti Rao,22-03-2025,Kolkata,None,45-54,IOS,F,App Install,Business
CUST05300,Neha Sharma,06-08-2025,Mysuru,NA,,IOS,F,Referral,Family
CUST05301,Vikram Sharma,2025/07/06,Lucknow,Silver,25-34,android,M,Email Campaign,
CUST05302,Ananya Das,2025/09/10,Jodhpur,Silver,,iOS,F,Paid Ads,Business
CUST05303,Preeti Das,07-11-2024,Pune,Gold,18-24,android,,Social Media,
CUST05304,Aditya Nair,2024/01/31,Pune,GOLD,25-34,Android,M,Paid Ads,Family
CUST05305,Pankaj Nair,12-02-2026,Jodhpur,None,,,M,Social Media,Leisure
CUST05306,Rajesh Bhat,2024/06/19,Udaipur,Silver,35-44,,M,Referral,
CUST05307,Gaurav Bhat,23-03-2024,MUMBAI,Silver,45-54,,M,Email Campaign,Solo
CUST05308,Anjali Gupta,2026/08/23,Lucknow,Platinum,18-24,android,F,Paid Ads,
CUST05309,Anil Singh,03-10-2023,Kochi,Platinum,45-54,,M,App Install,Family
CUST05310,Ravi Joshi,12-05-2025,Pune,Silver,18-24,iOS,M,Referral,Honeymoon
CUST05311,Arjun Kumar,26-05-2026,Rishikesh,Platinum,25-34,iOS,M,Referral,Business
CUST05312,Deepika Iyer,2024/11/08,Shimla,None,35-44,,F,Social Media,
CUST05313,Karan Verma,29-10-2024,Agra,None,25-34,IOS,M,Paid Ads,
CUST05314,Kritika Mehta,2024/07/18,Udaipur,Gold,25-34,Android,,Email Campaign,Honeymoon
CUST05315,Kavita Rao,2025/10/05,Udaipur,Platinum,,,,Social Media,Family
CUST05316,Preeti Malhotra,15-09-2024,Jodhpur,Gold,35-44,,F,App Install,
CUST05317,Ritu Bhat,08-08-2024,Varanasi,None,35-44,,,Social Media,Leisure
CUST05318,Kavita Chopra,2025/11/23,delhi,None,55+,Web,,Organic Search,Honeymoon
CUST05319,Anil Reddy,2025/04/25,Hyderabad,None,18-24,,M,App Install,Leisure
CUST05320,Rahul Verma,30-12-2023,Bengaluru,None,35-44,,M,Organic Search,Solo
CUST05321,Arjun Reddy,04-11-2023,Ahmedabad,Silver,,iOS,M,App Install,Business
CUST05322,Nikhil Menon,08-12-2025,Udaipur,Gold,18-24,Web,M,App Install,Honeymoon
CUST05323,Isha Kapoor,2024/01/29,Ahmedabad,Silver,35-44,,F,App Install,Leisure
CUST05324,Isha Joshi,29-06-2025,Pune,Silver,55+,,F,Social Media,Business
CUST05325,Pankaj Reddy,2023/10/20,Lucknow,,35-44,,M,App Install,Solo
CUST05326,Meera Mehta,2024/04/09,Agra,Silver,25-34,IOS,F,Referral,Leisure
CUST05327,Preeti Joshi,2024/06/04,Hyderabad,None,45-54,Android,F,Social Media,Business
CUST05328,Sneha Chopra,25-07-2026,Hyderabad,Platinum,35-44,,F,App Install,Solo
CUST05329,Vikram Chopra,2024/08/17,mumbai,Silver,55+,,M,Referral,
CUST05330,Rohan Verma,11-04-2026,Darjeeling,Silver,35-44,,M,Social Media,Business
CUST05331,Arjun Patel,2026/07/20,Kolkata,platinum,45-54,,M,Social Media,
CUST05332,Ashish Nair,2024/06/28,Kochi,silver,35-44,,M,App Install,Honeymoon
CUST05333,Ashish Iyer,2025/06/03,Kolkata,Platinum,25-34,Web,M,App Install,
CUST05334,Anil Das,2025/03/02,Darjeeling,None,45-54,iOS,M,App Install,Family
CUST05335,Rajesh Agarwal,26-07-2024,Kolkata,Gold,,android,M,Organic Search,Solo
CUST05336,Anita Singh,19-05-2024,Manali,Gold,55+,Android,F,Email Campaign,Business
CUST05337,Vivek Kumar,26-04-2026,Agra,Platinum,35-44,Android,M,Referral,Solo
CUST05338,Meera Reddy,06-03-2026,Jaipur,None,45-54,android,F,App Install,Family
CUST05339,Swati Menon,2024/06/18,Udaipur,Gold,18-24,,,Social Media,Family
CUST05340,Gaurav Iyer,05-10-2023,Jaipur,Silver,55+,android,M,Paid Ads,
CUST05341,Divya Reddy,11-11-2024,Mysuru,Platinum,18-24,,F,Social Media,
CUST05342,Arjun Menon,11-05-2026,Jaipur,None,55+,Android,M,Paid Ads,Business
CUST05343,Ritu Malhotra,2025/07/18,Amritsar,Silver,25-34,,,Paid Ads,
CUST05344,Shreya Joshi,07-12-2025,Jodhpur,platinum,35-44,,,Social Media,Honeymoon
CUST05345,Meera Iyer,2023/11/25,Bengaluru ,Platinum,18-24,IOS,F,Paid Ads,Honeymoon
CUST05346,Rohan Joshi,2026/09/03,Jodhpur,None,18-24,,M,Paid Ads,Leisure
CUST05347,Sunita Agarwal,2025/01/06,Jaipur,Platinum,55+,,F,Email Campaign,
CUST05348,Sneha Gupta,15-07-2026,Bombay,Silver,25-34,,F,App Install,
CUST05349,Meera Chopra,2026/06/20,MUMBAI,Silver,,,,Social Media,
CUST05350,Ritu Menon,14-01-2025,Darjeeling,None,55+,android,F,Referral,Family
CUST05351,Neha Joshi,2023/11/21,Goa,None,18-24,Web,,Social Media,Honeymoon
CUST05352,Rohan Joshi,2024/09/27,Amritsar,GOLD,,Android,M,Organic Search,
CUST05353,Amit Singh,02-09-2026,Calcutta,None,35-44,iOS,M,Social Media,Solo
CUST05354,Vinay Nair,23-11-2023,Udaipur,Silver,45-54,android,M,Organic Search,
CUST05355,Vivek Mehta,08-12-2024,Manali,Gold,25-34,,,App Install,Solo
CUST05356,Neha Menon,11-07-2025,Bengaluru,Silver,45-54,,,Email Campaign,
CUST05357,Isha Patel,03-10-2025,Darjeeling,None,18-24,,F,Paid Ads,Family
CUST05358,Pankaj Rao,16-07-2026,mumbai,None,45-54,IOS,,App Install,
CUST05359,Vinay Banerjee,15-11-2023,Jodhpur,none,45-54,,M,Social Media,Solo
CUST05360,Deepak Patel,2025/07/24,Manali,Gold,,,M,Paid Ads,
CUST05361,Ananya Patel,2025/07/11,Bombay,None,25-34,Web,F,Email Campaign,Business
CUST05362,Isha Kumar,2024/08/17,Jodhpur,NA,35-44,Web,,Paid Ads,Family
CUST05363,Suresh Rao,28-11-2024,Udaipur,None,25-34,Android,M,Social Media,Solo
CUST05364,Vikram Kumar,2023/10/21,Kochi,,,,M,Organic Search,Solo
CUST05365,Karan Kumar,12-09-2024,Calcutta,None,,android,M,Organic Search,
CUST05366,Priya Patel,26-08-2024,Amritsar,Platinum,25-34,,F,Organic Search,Family
CUST05367,Kavita Singh,2026/04/07,Hyderabad,None,45-54,,F,App Install,Family
CUST05368,Ritu Rao,2025/01/04,Rishikesh,Gold,25-34,,F,Organic Search,Solo
CUST05369,Suresh Verma,2024/07/14,Kochi,silver,25-34,,M,Paid Ads,
CUST05370,Pankaj Bhat,2026/06/12,Darjeeling,Silver,25-34,,M,Email Campaign,Leisure
CUST05371,Deepak Kumar,2024/08/03,Bengaluru ,None,25-34,,M,App Install,
CUST05372,Priya Rao,2025/11/18,Pune,Gold,35-44,IOS,F,Email Campaign,
CUST05373,Divya Banerjee,2025/09/14,Lucknow,None,35-44,Web,F,Organic Search,
CUST05374,Pooja Joshi,2025/10/07,New Delhi ,NA,,,F,Paid Ads,
CUST05375,Ritu Kapoor,2025/01/08,Darjeeling,Gold,25-34,,F,Social Media,Honeymoon
CUST05376,Rajesh Iyer,25-01-2026,Bombay,,35-44,,M,Referral,Business
CUST05377,Isha Agarwal,2024/12/12,Jodhpur,Silver,,,F,Organic Search,
CUST05378,Kritika Malhotra,2024/07/04,Shimla,Silver,,,F,App Install,Leisure
CUST05379,Deepak Das,2026/04/06,Kochi,Silver,18-24,,M,Social Media,
CUST05380,Amit Banerjee,31-01-2024,Hyderabad,None,35-44,Android,M,Paid Ads,
CUST05381,Ritu Banerjee,2024/07/16,Lucknow,silver,45-54,Web,F,Social Media,
CUST05382,Sanjay Gupta,07-08-2026,Ahmedabad,Silver,45-54,android,M,Email Campaign,
CUST05383,Ananya Das,2025/08/13,Udaipur,Platinum,,Android,,Paid Ads,Family
CUST05384,Kavita Malhotra,20-01-2025,Udaipur,Silver,,,F,Social Media,Family
CUST05385,Ashish Kumar,01-08-2025,Rishikesh,GOLD,55+,,M,Social Media,Honeymoon
CUST05386,Aditya Kapoor,08-05-2025,Rishikesh,GOLD,25-34,,M,App Install,Solo
CUST05387,Divya Agarwal,2025/06/05,Kolkata,None,35-44,,F,Paid Ads,
CUST05388,Anita Rao,2025/11/12,Goa,None,55+,,F,Email Campaign,Solo
CUST05389,Meera Chopra,2026/04/30,Kolkata,Silver,,,F,Referral,
CUST05390,Rajesh Joshi,12-12-2025,Rishikesh,None,45-54,,M,Paid Ads,Solo
CUST05391,Shreya Banerjee,10-06-2026,bengaluru,Silver,25-34,android,F,Referral,Solo
CUST05392,Vinay Joshi,05-06-2025,Manali,Gold,45-54,,,Email Campaign,Family
CUST05393,Arjun Agarwal,16-06-2024,delhi,None,45-54,,,Email Campaign,Business
CUST05394,Shalini Agarwal,10-07-2026,Chennai,Platinum,45-54,Android,F,App Install,Solo
CUST05395,Preeti Malhotra,2024/06/17,Ahmedabad,None,55+,iOS,F,Organic Search,Solo
CUST05396,Arjun Kumar,07-06-2025,Jodhpur,Gold,45-54,iOS,M,Referral,
CUST05397,Vikram Menon,17-06-2025,Mumbai,None,45-54,,,Referral,
CUST05398,Deepak Iyer,2025/12/09,Mysuru,None,,,M,App Install,Honeymoon
CUST05399,Divya Kumar,12-11-2025,Calcutta,None,35-44,android,F,Referral,Solo
CUST05400,Vikram Rao,20-08-2026,Ahmedabad,None,55+,,M,Paid Ads,Solo
CUST05401,Kritika Patel,2026/02/08,DELHI,Gold,55+,,F,Email Campaign,Solo
CUST05402,Sneha Rao,2024/07/09,Jaipur,Gold,25-34,IOS,F,Referral,Honeymoon
CUST05403,Anjali Sharma,28-12-2023,Pune,None,45-54,IOS,F,Referral,
CUST05404,Ravi Patel,22-11-2025,Bombay,None,35-44,,M,Referral,
CUST05405,Suresh Bhat,12-05-2026,Mysuru,None,18-24,IOS,M,Social Media,Honeymoon
CUST05406,Anjali Chopra,2025/10/11,Mumbai,none,25-34,Web,F,App Install,Solo
CUST05407,Anita Kumar,2025/11/03,MUMBAI,Silver,18-24,Web,F,Social Media,Honeymoon
CUST05408,Arjun Menon,2025/12/15,Chennai,None,45-54,IOS,M,Referral,
CUST05409,Amit Joshi,01-09-2026,Pune,None,,,,Referral,
CUST05410,Rahul Singh,23-04-2024,Jodhpur,None,45-54,iOS,M,App Install,Honeymoon
CUST05411,Pooja Mehta,2024/07/30,Agra,Silver,55+,,,App Install,Family
CUST05412,Anil Mehta,2024/11/14,Pune,None,35-44,,M,Email Campaign,
CUST05413,Manoj Joshi,11-04-2025,Agra,none,,,,Email Campaign,
CUST05414,Preeti Reddy,2024/08/19,Goa,Platinum,,Android,F,App Install,
CUST05415,Suresh Nair,23-11-2023,Jaipur,,45-54,,M,App Install,
CUST05416,Shreya Gupta,2023/12/28,Jodhpur,Silver,45-54,Android,F,Referral,
CUST05417,Anil Bhat,31-08-2026,Shimla,none,45-54,Web,M,Referral,
CUST05418,Sneha Kumar,07-07-2026,Lucknow,Gold,25-34,,F,Organic Search,Family
CUST05419,Ananya Mehta,2026/07/07,Mumbai,Gold,55+,,,Referral,Business
CUST05420,Gaurav Reddy,2026/03/29,Lucknow,None,55+,android,M,Social Media,Solo
